product_id;status;title;current_handle;expected_handle;rule;variant_count;variant_skus;audit_reason;collision;collision_product_id;fixable
15359981912394;ACTIVE;Black/Orange Seat Cover  6 Ribs - KTM SX 350 F (2007-2023);3517623344-626;;unknown;5;3.517.623.344,3.517.623.277,3.517.623.280,3.517.623.283,35.176.214.288;multi_variant_handle_not_suffix_x;0;;0
15360038437194;ACTIVE;Black/Orange Seat Cover  6 Ribs - KTM SX 350 F (2007-2023);3517463344-1170;;unknown;5;3.517.463.344,3.517.463.277,3.517.463.280,3.517.463.283,35.174.614.288;multi_variant_handle_not_suffix_x;0;;0
15360044925258;ACTIVE;Black/Orange Seat Cover  6 Ribs - KTM SX 350 F (2007-2023);3517443344-1238;;unknown;5;3.517.443.344,3.517.443.277,3.517.443.280,3.517.443.283,35.174.414.288;multi_variant_handle_not_suffix_x;0;;0
15360059605322;ACTIVE;Black/Orange Seat Cover  6 Ribs - KTM SX 350 F (2007-2023);3517403344-1374;;unknown;5;3.517.403.344,3.517.403.277,3.517.403.280,3.517.403.283,35.174.014.288;multi_variant_handle_not_suffix_x;0;;0
15359958614346;ACTIVE;Black/Orange Seat Cover  6 Ribs - KTM SX 450 F (2007-2023);3517703345-391;;unknown;5;3.517.703.345,3.517.703.278,3.517.703.279,3.517.703.282,35.177.014.289;multi_variant_handle_not_suffix_x;0;;0
15359982043466;ACTIVE;Black/Orange Seat Cover  6 Ribs - KTM SX 450 F (2007-2023);3517623345-627;;unknown;5;3.517.623.345,3.517.623.278,3.517.623.279,3.517.623.282,35.176.214.289;multi_variant_handle_not_suffix_x;0;;0
15360038535498;ACTIVE;Black/Orange Seat Cover  6 Ribs - KTM SX 450 F (2007-2023);3517463345-1171;;unknown;5;3.517.463.345,3.517.463.278,3.517.463.279,3.517.463.282,35.174.614.289;multi_variant_handle_not_suffix_x;0;;0
15360045056330;ACTIVE;Black/Orange Seat Cover  6 Ribs - KTM SX 450 F (2007-2023);3517443345-1239;;unknown;5;3.517.443.345,3.517.443.278,3.517.443.279,3.517.443.282,35.174.414.289;multi_variant_handle_not_suffix_x;0;;0
15360059736394;ACTIVE;Black/Orange Seat Cover  6 Ribs - KTM SX 450 F (2007-2023);3517403345-1375;;unknown;5;3.517.403.345,3.517.403.278,3.517.403.279,3.517.403.282,35.174.014.289;multi_variant_handle_not_suffix_x;0;;0
15359958745418;ACTIVE;Black/Orange Seat Cover  6 Ribs - KTM SX 450 F FACTORY EDITION (2024-2024);35177014451-392;35.177.014.451;single_variant_exact_sku;1;35.177.014.451;expected_handle_mismatch;0;;1
15359982109002;ACTIVE;Black/Orange Seat Cover  6 Ribs - KTM SX 450 F FACTORY EDITION (2024-2024);35176214451-628;35.176.214.451;single_variant_exact_sku;1;35.176.214.451;expected_handle_mismatch;0;;1
15360038666570;ACTIVE;Black/Orange Seat Cover  6 Ribs - KTM SX 450 F FACTORY EDITION (2024-2024);35174614451-1172;35.174.614.451;single_variant_exact_sku;1;35.174.614.451;expected_handle_mismatch;0;;1
15360045121866;ACTIVE;Black/Orange Seat Cover  6 Ribs - KTM SX 450 F FACTORY EDITION (2024-2024);35174414451-1240;35.174.414.451;single_variant_exact_sku;1;35.174.414.451;expected_handle_mismatch;0;;1
15360059834698;ACTIVE;Black/Orange Seat Cover  6 Ribs - KTM SX 450 F FACTORY EDITION (2024-2024);35174014451-1376;35.174.014.451;single_variant_exact_sku;1;35.174.014.451;expected_handle_mismatch;0;;1
15359958876490;ACTIVE;Black/Orange Seat Cover  6 Ribs - KTM SX 85 (2004-2018);35177014326-393;;unknown;3;35.177.014.326,3.517.703.261,3.517.703.262;multi_variant_handle_not_suffix_x;0;;0
15359982240074;ACTIVE;Black/Orange Seat Cover  6 Ribs - KTM SX 85 (2004-2018);35176214326-629;;unknown;3;35.176.214.326,3.517.623.261,3.517.623.262;multi_variant_handle_not_suffix_x;0;;0
15360038797642;ACTIVE;Black/Orange Seat Cover  6 Ribs - KTM SX 85 (2004-2018);35174614326-1173;;unknown;3;35.174.614.326,3.517.463.261,3.517.463.262;multi_variant_handle_not_suffix_x;0;;0
15360045220170;ACTIVE;Black/Orange Seat Cover  6 Ribs - KTM SX 85 (2004-2018);35174414326-1241;;unknown;3;35.174.414.326,3.517.443.261,3.517.443.262;multi_variant_handle_not_suffix_x;0;;0
15360059965770;ACTIVE;Black/Orange Seat Cover  6 Ribs - KTM SX 85 (2004-2018);35174014326-1377;;unknown;3;35.174.014.326,3.517.403.261,3.517.403.262;multi_variant_handle_not_suffix_x;0;;0
15359958942026;ACTIVE;Black/Orange Seat Cover  6 Ribs - KTM XC 300 (2012-2022);35177014036-394;35.177.014.03x;multi_variant_suffix_x;3;35.177.014.036,35.177.014.034,35.177.014.035;expected_handle_mismatch;0;;1
15359982338378;ACTIVE;Black/Orange Seat Cover  6 Ribs - KTM XC 300 (2012-2022);35176214036-630;35.176.214.03x;multi_variant_suffix_x;3;35.176.214.036,35.176.214.034,35.176.214.035;expected_handle_mismatch;0;;1
15360038895946;ACTIVE;Black/Orange Seat Cover  6 Ribs - KTM XC 300 (2012-2022);35174614036-1174;35.174.614.03x;multi_variant_suffix_x;3;35.174.614.036,35.174.614.034,35.174.614.035;expected_handle_mismatch;0;;1
15360045318474;ACTIVE;Black/Orange Seat Cover  6 Ribs - KTM XC 300 (2012-2022);35174414036-1242;35.174.414.03x;multi_variant_suffix_x;3;35.174.414.036,35.174.414.034,35.174.414.035;expected_handle_mismatch;0;;1
15360060129610;ACTIVE;Black/Orange Seat Cover  6 Ribs - KTM XC 300 (2012-2022);35174014036-1378;35.174.014.03x;multi_variant_suffix_x;3;35.174.014.036,35.174.014.034,35.174.014.035;expected_handle_mismatch;0;;1
15359959073098;ACTIVE;Black/Orange Seat Cover  6 Ribs - KTM XC F-W (2017-2023);35177014406-395;;unknown;2;35.177.014.406,35.177.014.686;multi_variant_handle_not_suffix_x;0;;0
15359982436682;ACTIVE;Black/Orange Seat Cover  6 Ribs - KTM XC F-W (2017-2023);35176214406-631;;unknown;2;35.176.214.406,35.176.214.686;multi_variant_handle_not_suffix_x;0;;0
15360038994250;ACTIVE;Black/Orange Seat Cover  6 Ribs - KTM XC F-W (2017-2023);35174614406-1175;;unknown;2;35.174.614.406,35.174.614.686;multi_variant_handle_not_suffix_x;0;;0
15360045482314;ACTIVE;Black/Orange Seat Cover  6 Ribs - KTM XC F-W (2017-2023);35174414406-1243;;unknown;2;35.174.414.406,35.174.414.686;multi_variant_handle_not_suffix_x;0;;0
15360060293450;ACTIVE;Black/Orange Seat Cover  6 Ribs - KTM XC F-W (2017-2023);35174014406-1379;;unknown;2;35.174.014.406,35.174.014.686;multi_variant_handle_not_suffix_x;0;;0
15359959204170;ACTIVE;Black/Orange Seat Cover  6 Ribs - KTM XC W (2017-2023);3517703285-396;;unknown;2;3.517.703.285,35.177.014.674;multi_variant_handle_not_suffix_x;0;;0
15359982534986;ACTIVE;Black/Orange Seat Cover  6 Ribs - KTM XC W (2017-2023);3517623285-632;;unknown;2;3.517.623.285,35.176.214.674;multi_variant_handle_not_suffix_x;0;;0
15360039092554;ACTIVE;Black/Orange Seat Cover  6 Ribs - KTM XC W (2017-2023);3517463285-1176;;unknown;2;3.517.463.285,35.174.614.674;multi_variant_handle_not_suffix_x;0;;0
15360045678922;ACTIVE;Black/Orange Seat Cover  6 Ribs - KTM XC W (2017-2023);3517443285-1244;;unknown;2;3.517.443.285,35.174.414.674;multi_variant_handle_not_suffix_x;0;;0
15360060424522;ACTIVE;Black/Orange Seat Cover  6 Ribs - KTM XC W (2017-2023);3517403285-1380;;unknown;2;3.517.403.285,35.174.014.674;multi_variant_handle_not_suffix_x;0;;0
15360625377610;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA CR 50 (2009-2013);35166714672-3398;35.166.714.672;single_variant_exact_sku;1;35.166.714.672;expected_handle_mismatch;0;;1
15360632750410;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA CR 50 (2009-2013);35166114672-3548;35.166.114.672;single_variant_exact_sku;1;35.166.114.672;expected_handle_mismatch;0;;1
15360635044170;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA CR 50 (2009-2013);35165914672-3598;35.165.914.672;single_variant_exact_sku;1;35.165.914.672;expected_handle_mismatch;0;;1
15360664863050;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA CR 50 (2009-2013);35162914672-4294;35.162.914.672;single_variant_exact_sku;1;35.162.914.672;expected_handle_mismatch;0;;1
15360667222346;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA CR 50 (2009-2013);35162714672-4344;35.162.714.672;single_variant_exact_sku;1;35.162.714.672;expected_handle_mismatch;0;;1
15360673415498;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA CR 50 (2009-2013);35162114672-4494;35.162.114.672;single_variant_exact_sku;1;35.162.114.672;expected_handle_mismatch;0;;1
15360625410378;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA E E5 (2020-2020);35166714219-3399;35.166.714.219;single_variant_exact_sku;1;35.166.714.219;expected_handle_mismatch;0;;1
15360632815946;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA E E5 (2020-2020);35166114219-3549;35.166.114.219;single_variant_exact_sku;1;35.166.114.219;expected_handle_mismatch;0;;1
15360635109706;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA E E5 (2020-2020);35165914219-3599;35.165.914.219;single_variant_exact_sku;1;35.165.914.219;expected_handle_mismatch;0;;1
15360664928586;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA E E5 (2020-2020);35162914219-4295;35.162.914.219;single_variant_exact_sku;1;35.162.914.219;expected_handle_mismatch;0;;1
15360667255114;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA E E5 (2020-2020);35162714219-4345;35.162.714.219;single_variant_exact_sku;1;35.162.714.219;expected_handle_mismatch;0;;1
15360673448266;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA E E5 (2020-2020);35162114219-4495;35.162.114.219;single_variant_exact_sku;1;35.162.114.219;expected_handle_mismatch;0;;1
15360625443146;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FC 250 (2014-2023);3516673199-3400;;unknown;4;3.516.673.199,3.516.673.200,3.516.673.201,35.166.714.272;multi_variant_handle_not_suffix_x;0;;0
15360632881482;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FC 250 (2014-2023);3516613199-3550;;unknown;4;3.516.613.199,3.516.613.200,3.516.613.201,35.166.114.272;multi_variant_handle_not_suffix_x;0;;0
15360635175242;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FC 250 (2014-2023);3516593199-3600;;unknown;4;3.516.593.199,3.516.593.200,3.516.593.201,35.165.914.272;multi_variant_handle_not_suffix_x;0;;0
15360664961354;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FC 250 (2014-2023);3516293199-4296;;unknown;4;3.516.293.199,3.516.293.200,3.516.293.201,35.162.914.272;multi_variant_handle_not_suffix_x;0;;0
15360667287882;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FC 250 (2014-2023);3516273199-4346;;unknown;4;3.516.273.199,3.516.273.200,3.516.273.201,35.162.714.272;multi_variant_handle_not_suffix_x;0;;0
15360673481034;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FC 250 (2014-2023);3516213199-4496;;unknown;4;3.516.213.199,3.516.213.200,3.516.213.201,35.162.114.272;multi_variant_handle_not_suffix_x;0;;0
15360625475914;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FC 350 (2014-2023);3516673202-3401;;unknown;4;3.516.673.202,3.516.673.203,3.516.673.204,35.166.714.273;multi_variant_handle_not_suffix_x;0;;0
15360632914250;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FC 350 (2014-2023);3516613202-3551;;unknown;4;3.516.613.202,3.516.613.203,3.516.613.204,35.166.114.273;multi_variant_handle_not_suffix_x;0;;0
15360635240778;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FC 350 (2014-2023);3516593202-3601;;unknown;4;3.516.593.202,3.516.593.203,3.516.593.204,35.165.914.273;multi_variant_handle_not_suffix_x;0;;0
15360664994122;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FC 350 (2014-2023);3516293202-4297;;unknown;4;3.516.293.202,3.516.293.203,3.516.293.204,35.162.914.273;multi_variant_handle_not_suffix_x;0;;0
15360667320650;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FC 350 (2014-2023);3516273202-4347;;unknown;4;3.516.273.202,3.516.273.203,3.516.273.204,35.162.714.273;multi_variant_handle_not_suffix_x;0;;0
15360673513802;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FC 350 (2014-2023);3516213202-4497;;unknown;4;3.516.213.202,3.516.213.203,3.516.213.204,35.162.114.273;multi_variant_handle_not_suffix_x;0;;0
15360625508682;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FC 450 (2014-2023);3516673205-3402;;unknown;4;3.516.673.205,3.516.673.206,3.516.673.207,35.166.714.234;multi_variant_handle_not_suffix_x;0;;0
15360632979786;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FC 450 (2014-2023);3516613205-3552;;unknown;4;3.516.613.205,3.516.613.206,3.516.613.207,35.166.114.234;multi_variant_handle_not_suffix_x;0;;0
15360635306314;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FC 450 (2014-2023);3516593205-3602;;unknown;4;3.516.593.205,3.516.593.206,3.516.593.207,35.165.914.234;multi_variant_handle_not_suffix_x;0;;0
15360665092426;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FC 450 (2014-2023);3516293205-4298;;unknown;4;3.516.293.205,3.516.293.206,3.516.293.207,35.162.914.234;multi_variant_handle_not_suffix_x;0;;0
15360667353418;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FC 450 (2014-2023);3516273205-4348;;unknown;4;3.516.273.205,3.516.273.206,3.516.273.207,35.162.714.234;multi_variant_handle_not_suffix_x;0;;0
15360673579338;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FC 450 (2014-2023);3516213205-4498;;unknown;4;3.516.213.205,3.516.213.206,3.516.213.207,35.162.114.234;multi_variant_handle_not_suffix_x;0;;0
15360625541450;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FC 450 FACTORY EDITION (2024-2024);35166714450-3403;35.166.714.450;single_variant_exact_sku;1;35.166.714.450;expected_handle_mismatch;0;;1
15360633045322;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FC 450 FACTORY EDITION (2024-2024);35166114450-3553;35.166.114.450;single_variant_exact_sku;1;35.166.114.450;expected_handle_mismatch;0;;1
15360635371850;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FC 450 FACTORY EDITION (2024-2024);35165914450-3603;35.165.914.450;single_variant_exact_sku;1;35.165.914.450;expected_handle_mismatch;0;;1
15360665223498;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FC 450 FACTORY EDITION (2024-2024);35162914450-4299;35.162.914.450;single_variant_exact_sku;1;35.162.914.450;expected_handle_mismatch;0;;1
15360667386186;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FC 450 FACTORY EDITION (2024-2024);35162714450-4349;35.162.714.450;single_variant_exact_sku;1;35.162.714.450;expected_handle_mismatch;0;;1
15360673612106;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FC 450 FACTORY EDITION (2024-2024);35162114450-4499;35.162.114.450;single_variant_exact_sku;1;35.162.114.450;expected_handle_mismatch;0;;1
15360625574218;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FE 250 (2015-2024);3516673208-3404;;unknown;4;3.516.673.208,3.516.673.209,3.516.673.210,35.166.714.278;multi_variant_handle_not_suffix_x;0;;0
15360633078090;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FE 250 (2015-2024);3516613208-3554;;unknown;4;3.516.613.208,3.516.613.209,3.516.613.210,35.166.114.278;multi_variant_handle_not_suffix_x;0;;0
15360635437386;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FE 250 (2015-2024);3516593208-3604;;unknown;4;3.516.593.208,3.516.593.209,3.516.593.210,35.165.914.278;multi_variant_handle_not_suffix_x;0;;0
15360665256266;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FE 250 (2015-2024);3516293208-4300;;unknown;4;3.516.293.208,3.516.293.209,3.516.293.210,35.162.914.278;multi_variant_handle_not_suffix_x;0;;0
15360667418954;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FE 250 (2015-2024);3516273208-4350;;unknown;4;3.516.273.208,3.516.273.209,3.516.273.210,35.162.714.278;multi_variant_handle_not_suffix_x;0;;0
15360673644874;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FE 250 (2015-2024);3516213208-4500;;unknown;4;3.516.213.208,3.516.213.209,3.516.213.210,35.162.114.278;multi_variant_handle_not_suffix_x;0;;0
15360625606986;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FE 350 (2015-2024);3516673211-3405;;unknown;4;3.516.673.211,3.516.673.212,3.516.673.213,35.166.714.279;multi_variant_handle_not_suffix_x;0;;0
15360633143626;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FE 350 (2015-2024);3516613211-3555;;unknown;4;3.516.613.211,3.516.613.212,3.516.613.213,35.166.114.279;multi_variant_handle_not_suffix_x;0;;0
15360635502922;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FE 350 (2015-2024);3516593211-3605;;unknown;4;3.516.593.211,3.516.593.212,3.516.593.213,35.165.914.279;multi_variant_handle_not_suffix_x;0;;0
15360665289034;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FE 350 (2015-2024);3516293211-4301;;unknown;4;3.516.293.211,3.516.293.212,3.516.293.213,35.162.914.279;multi_variant_handle_not_suffix_x;0;;0
15360667451722;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FE 350 (2015-2024);3516273211-4351;;unknown;4;3.516.273.211,3.516.273.212,3.516.273.213,35.162.714.279;multi_variant_handle_not_suffix_x;0;;0
15360673677642;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FE 350 (2015-2024);3516213211-4501;;unknown;4;3.516.213.211,3.516.213.212,3.516.213.213,35.162.114.279;multi_variant_handle_not_suffix_x;0;;0
15360625639754;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FE 450 (2015-2024);3516673214-3406;;unknown;4;3.516.673.214,3.516.673.215,3.516.673.216,35.166.714.280;multi_variant_handle_not_suffix_x;0;;0
15360633176394;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FE 450 (2015-2024);3516613214-3556;;unknown;4;3.516.613.214,3.516.613.215,3.516.613.216,35.166.114.280;multi_variant_handle_not_suffix_x;0;;0
15360635568458;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FE 450 (2015-2024);3516593214-3606;;unknown;4;3.516.593.214,3.516.593.215,3.516.593.216,35.165.914.280;multi_variant_handle_not_suffix_x;0;;0
15360665387338;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FE 450 (2015-2024);3516293214-4302;;unknown;4;3.516.293.214,3.516.293.215,3.516.293.216,35.162.914.280;multi_variant_handle_not_suffix_x;0;;0
15360667517258;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FE 450 (2015-2024);3516273214-4352;;unknown;4;3.516.273.214,3.516.273.215,3.516.273.216,35.162.714.280;multi_variant_handle_not_suffix_x;0;;0
15360673710410;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FE 450 (2015-2024);3516213214-4502;;unknown;4;3.516.213.214,3.516.213.215,3.516.213.216,35.162.114.280;multi_variant_handle_not_suffix_x;0;;0
15360625705290;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FE 501 (2015-2024);3516673217-3407;;unknown;4;3.516.673.217,3.516.673.218,3.516.673.219,35.166.714.281;multi_variant_handle_not_suffix_x;0;;0
15360633209162;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FE 501 (2015-2024);3516613217-3557;;unknown;4;3.516.613.217,3.516.613.218,3.516.613.219,35.166.114.281;multi_variant_handle_not_suffix_x;0;;0
15360635666762;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FE 501 (2015-2024);3516593217-3607;;unknown;4;3.516.593.217,3.516.593.218,3.516.593.219,35.165.914.281;multi_variant_handle_not_suffix_x;0;;0
15360665485642;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FE 501 (2015-2024);3516293217-4303;;unknown;4;3.516.293.217,3.516.293.218,3.516.293.219,35.162.914.281;multi_variant_handle_not_suffix_x;0;;0
15360667550026;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FE 501 (2015-2024);3516273217-4353;;unknown;4;3.516.273.217,3.516.273.218,3.516.273.219,35.162.714.281;multi_variant_handle_not_suffix_x;0;;0
15360673775946;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FE 501 (2015-2024);3516213217-4503;;unknown;4;3.516.213.217,3.516.213.218,3.516.213.219,35.162.114.281;multi_variant_handle_not_suffix_x;0;;0
15360625738058;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FS 450 (2015-2023);3516673220-3408;;unknown;4;3.516.673.220,3.516.673.221,3.516.673.222,35.166.714.256;multi_variant_handle_not_suffix_x;0;;0
15360633274698;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FS 450 (2015-2023);3516613220-3558;;unknown;4;3.516.613.220,3.516.613.221,3.516.613.222,35.166.114.256;multi_variant_handle_not_suffix_x;0;;0
15360635797834;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FS 450 (2015-2023);3516593220-3608;;unknown;4;3.516.593.220,3.516.593.221,3.516.593.222,35.165.914.256;multi_variant_handle_not_suffix_x;0;;0
15360665551178;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FS 450 (2015-2023);3516293220-4304;;unknown;4;3.516.293.220,3.516.293.221,3.516.293.222,35.162.914.256;multi_variant_handle_not_suffix_x;0;;0
15360667582794;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FS 450 (2015-2023);3516273220-4354;;unknown;4;3.516.273.220,3.516.273.221,3.516.273.222,35.162.714.256;multi_variant_handle_not_suffix_x;0;;0
15360673808714;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FS 450 (2015-2023);3516213220-4504;;unknown;4;3.516.213.220,3.516.213.221,3.516.213.222,35.162.114.256;multi_variant_handle_not_suffix_x;0;;0
15360625803594;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FX 350 (2017-2023);3516673223-3409;;unknown;3;3.516.673.223,3.516.673.224,35.166.714.274;multi_variant_handle_not_suffix_x;0;;0
15360633307466;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FX 350 (2017-2023);3516613223-3559;;unknown;3;3.516.613.223,3.516.613.224,35.166.114.274;multi_variant_handle_not_suffix_x;0;;0
15360635863370;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FX 350 (2017-2023);3516593223-3609;;unknown;3;3.516.593.223,3.516.593.224,35.165.914.274;multi_variant_handle_not_suffix_x;0;;0
15360665583946;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FX 350 (2017-2023);3516293223-4305;;unknown;3;3.516.293.223,3.516.293.224,35.162.914.274;multi_variant_handle_not_suffix_x;0;;0
15360667615562;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FX 350 (2017-2023);3516273223-4355;;unknown;3;3.516.273.223,3.516.273.224,35.162.714.274;multi_variant_handle_not_suffix_x;0;;0
15360673841482;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FX 350 (2017-2023);3516213223-4505;;unknown;3;3.516.213.223,3.516.213.224,35.162.114.274;multi_variant_handle_not_suffix_x;0;;0
15360625869130;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FX 450 (2017-2023);3516673225-3410;;unknown;3;3.516.673.225,3.516.673.226,35.166.714.275;multi_variant_handle_not_suffix_x;0;;0
15360633340234;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FX 450 (2017-2023);3516613225-3560;;unknown;3;3.516.613.225,3.516.613.226,35.166.114.275;multi_variant_handle_not_suffix_x;0;;0
15360635896138;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FX 450 (2017-2023);3516593225-3610;;unknown;3;3.516.593.225,3.516.593.226,35.165.914.275;multi_variant_handle_not_suffix_x;0;;0
15360665616714;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FX 450 (2017-2023);3516293225-4306;;unknown;3;3.516.293.225,3.516.293.226,35.162.914.275;multi_variant_handle_not_suffix_x;0;;0
15360667648330;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FX 450 (2017-2023);3516273225-4356;;unknown;3;3.516.273.225,3.516.273.226,35.162.714.275;multi_variant_handle_not_suffix_x;0;;0
15360673874250;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA FX 450 (2017-2023);3516213225-4506;;unknown;3;3.516.213.225,3.516.213.226,35.162.114.275;multi_variant_handle_not_suffix_x;0;;0
15360625967434;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA SUPERMOTO 701 (2015-2015);3516673227-3411;3.516.673.227;single_variant_exact_sku;1;3.516.673.227;expected_handle_mismatch;0;;1
15360633373002;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA SUPERMOTO 701 (2015-2015);3516613227-3561;3.516.613.227;single_variant_exact_sku;1;3.516.613.227;expected_handle_mismatch;0;;1
15360635928906;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA SUPERMOTO 701 (2015-2015);3516593227-3611;3.516.593.227;single_variant_exact_sku;1;3.516.593.227;expected_handle_mismatch;0;;1
15360665649482;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA SUPERMOTO 701 (2015-2015);3516293227-4307;3.516.293.227;single_variant_exact_sku;1;3.516.293.227;expected_handle_mismatch;0;;1
15360667681098;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA SUPERMOTO 701 (2015-2015);3516273227-4357;3.516.273.227;single_variant_exact_sku;1;3.516.273.227;expected_handle_mismatch;0;;1
15360673907018;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA SUPERMOTO 701 (2015-2015);3516213227-4507;3.516.213.227;single_variant_exact_sku;1;3.516.213.227;expected_handle_mismatch;0;;1
15360626000202;ACTIVE;Black/Yellow Seat Cover  3 Ribs - HUSQVARNA TC 125 (2014-2023);3516673228-3412;;unknown;4;3.516.673.228,3.516.673.229,3.516.673.230,35.166.714.276;multi_variant_handle_not_suffix_x;0;;0
