row_kind,title,handle,status,variant_sku,product_id_numeric,variant_id_numeric,admin_url
shared_sku_peer,REPLICA TEAM GEAR BAG,3rb240002200,ACTIVE,3RB240002200,15563672846666,61426461802826,https://ktm-shop-nl.myshopify.com/admin/products/15563672846666
x_single_variant,REPLICA TEAM HYDRATION BOTTLE,3rb24000250x,ACTIVE,3RB240002500,8636804235594,47522580693322,https://ktm-shop-nl.myshopify.com/admin/products/8636804235594
shared_sku_peer,REPLICA TEAM HYDRATION BOTTLE,3rb240002500,ACTIVE,3RB240002500,15563673108810,61426462753098,https://ktm-shop-nl.myshopify.com/admin/products/15563673108810
x_single_variant,REPLICA TEAM LAYOVER BAG,3rb24000200x,ACTIVE,3RB240002000,8636805349706,47522582233418,https://ktm-shop-nl.myshopify.com/admin/products/8636805349706
shared_sku_peer,REPLICA TEAM LAYOVER BAG,3rb240002000,ACTIVE,3RB240002000,15563672617290,61426460983626,https://ktm-shop-nl.myshopify.com/admin/products/15563672617290
x_single_variant,REPLICA TEAM REV BACKPACK,3rb24000190x,ACTIVE,3RB240001900,8636805284170,47522582069578,https://ktm-shop-nl.myshopify.com/admin/products/8636805284170
shared_sku_peer,REPLICA TEAM REV BACKPACK,hsq-3wp240040300,ACTIVE,3WP240040300,9369919914314,48811129504074,https://ktm-shop-nl.myshopify.com/admin/products/9369919914314
shared_sku_peer,REPLICA TEAM REV BACKPACK,wp-3wp240040300,ACTIVE,3WP240040300,9399641243978,48916981154122,https://ktm-shop-nl.myshopify.com/admin/products/9399641243978
x_single_variant,REPLICA TEAM REV BACKPACK,3wp24004030x,DRAFT,3WP240040300,9636488872266,49823200182602,https://ktm-shop-nl.myshopify.com/admin/products/9636488872266
shared_sku_peer,REPLICA TEAM REV BACKPACK,3rb240001900,ACTIVE,3RB240001900,15563672551754,61426460852554,https://ktm-shop-nl.myshopify.com/admin/products/15563672551754
shared_sku_peer,Replica Team Rev Backpack,3wp240040300,ACTIVE,3WP240040300,15563679301962,61426479268170,https://ktm-shop-nl.myshopify.com/admin/products/15563679301962
x_single_variant,REPLICA TEAM TERMINAL BAG,3rb24000210x,ACTIVE,3RB240002100,8636805480778,47522582364490,https://ktm-shop-nl.myshopify.com/admin/products/8636805480778
shared_sku_peer,REPLICA TEAM TERMINAL BAG,3rb240002100,ACTIVE,3RB240002100,15563672748362,61426461573450,https://ktm-shop-nl.myshopify.com/admin/products/15563672748362
x_single_variant,REPLICA TEAM TRAVEL BAG 9800,hsq-3wp24004040x,DRAFT,3WP240040400,9369919979850,48811129569610,https://ktm-shop-nl.myshopify.com/admin/products/9369919979850
